,q_year,q_status,cod_year,type_clean,mw1,region
16141,2012.0,active,2023.0,Wind,507.0,ERCOT
16142,2014.0,active,2023.0,Solar,201.0,ERCOT
16143,2017.0,active,2023.0,Solar,125.0,ERCOT
16144,2018.0,active,2023.0,Wind,126.0,ERCOT
16145,2021.0,active,2023.0,Solar+Battery,305.0,ERCOT
16146,2020.0,active,2023.0,Gas+Battery,348.0,ERCOT
16147,2018.0,active,2023.0,Solar,258.0,ERCOT
16148,2019.0,active,2023.0,Solar,150.0,ERCOT
16149,2019.0,active,2023.0,Wind,152.0,ERCOT
16150,2020.0,active,2023.0,Solar+Battery,152.0,ERCOT
16151,2019.0,active,2023.0,Solar,110.0,ERCOT
16152,2020.0,active,2023.0,Solar+Battery,103.0,ERCOT
16153,2020.0,active,2023.0,Solar+Battery,204.0,ERCOT
16154,2020.0,active,2023.0,Battery,151.0,ERCOT
16155,2020.0,active,2023.0,Battery,51.0,ERCOT
16156,2020.0,active,2023.0,Gas,130.0,ERCOT
16157,2020.0,active,2023.0,Battery,152.0,ERCOT
16158,2021.0,active,2023.0,Solar+Battery,61.0,ERCOT
16159,2021.0,active,2023.0,Solar+Battery,204.0,ERCOT
16160,2020.0,active,2023.0,Battery,100.0,ERCOT
16161,2018.0,active,2023.0,Solar+Battery,255.0,ERCOT
16162,2021.0,active,2023.0,Solar+Battery,255.0,ERCOT
16163,2021.0,active,2023.0,Battery,102.0,ERCOT
16164,2021.0,active,2023.0,Battery,102.0,ERCOT
16165,2021.0,active,2023.0,Battery,127.0,ERCOT
16166,2020.0,active,2023.0,Gas,697.0,ERCOT
16167,2020.0,active,2023.0,Solar,122.0,ERCOT
16168,2020.0,active,2023.0,Solar,545.0,ERCOT
16169,2020.0,active,2023.0,Solar,203.0,ERCOT
16170,2020.0,active,2023.0,Solar,191.0,ERCOT
16171,2020.0,active,2023.0,Solar,250.0,ERCOT
16172,2020.0,active,2023.0,Battery,301.0,ERCOT
16173,2020.0,active,2023.0,Battery,252.0,ERCOT
16174,2021.0,active,2023.0,Gas+Battery,101.0,ERCOT
16175,2021.0,active,2023.0,Battery,52.0,ERCOT
16176,2021.0,active,2023.0,Solar,91.0,ERCOT
16177,2021.0,active,2023.0,Battery,101.0,ERCOT
16178,2021.0,active,2023.0,Battery,201.0,ERCOT
16179,2021.0,active,2023.0,Battery,302.0,ERCOT
16180,2021.0,active,2023.0,Solar,143.0,ERCOT
16181,2021.0,active,2023.0,Solar,182.0,ERCOT
16182,2021.0,active,2023.0,Battery,202.0,ERCOT
16183,2021.0,active,2023.0,Battery,101.0,ERCOT
16184,2021.0,active,2023.0,Battery,106.0,ERCOT
16185,2021.0,active,2023.0,Battery,106.0,ERCOT
16186,2021.0,active,2023.0,Battery,106.0,ERCOT
16187,2021.0,active,2023.0,Battery,101.0,ERCOT
16188,2021.0,active,2023.0,Battery,101.0,ERCOT
16189,2021.0,active,2023.0,Battery,101.0,ERCOT
16190,2020.0,active,2023.0,Gas+Battery,202.0,ERCOT
16191,2020.0,active,2023.0,Solar,46.0,ERCOT
16192,2021.0,active,2023.0,Solar,42.0,ERCOT
16193,2019.0,active,2023.0,Wind,282.0,ERCOT
16194,2021.0,active,2023.0,Battery,201.0,ERCOT
16195,2019.0,active,2023.0,Battery,51.0,ERCOT
16196,2019.0,active,2023.0,Battery,51.0,ERCOT
16197,2018.0,active,2023.0,Solar+Battery,201.0,ERCOT
16198,2018.0,active,2023.0,Solar+Battery,201.0,ERCOT
16199,2018.0,active,2023.0,Solar+Battery,201.0,ERCOT
16200,2019.0,active,2023.0,Solar+Battery,208.0,ERCOT
16201,2021.0,active,2023.0,Battery,165.0,ERCOT
16202,2019.0,active,2023.0,Solar,152.0,ERCOT
16203,2018.0,active,2023.0,Solar,200.0,ERCOT
16204,2018.0,active,2023.0,Solar,200.0,ERCOT
16205,2019.0,active,2023.0,Solar,150.0,ERCOT
16206,2019.0,active,2023.0,Solar,609.0,ERCOT
16207,2020.0,active,2023.0,Solar,200.0,ERCOT
16208,2018.0,active,2023.0,Solar,200.0,ERCOT
16209,2018.0,active,2023.0,Solar,310.0,ERCOT
16210,2020.0,active,2023.0,Solar,121.0,ERCOT
16211,2020.0,active,2023.0,Solar,374.0,ERCOT
16212,2020.0,active,2023.0,Solar,374.0,ERCOT
16213,2020.0,active,2023.0,Solar,200.0,ERCOT
16214,2020.0,active,2023.0,Solar+Battery,145.0,ERCOT
16215,2020.0,active,2023.0,Solar,90.0,ERCOT
16216,2020.0,active,2023.0,Solar+Battery,75.0,ERCOT
16217,2021.0,active,2023.0,Solar,439.0,ERCOT
16218,2021.0,active,2023.0,Battery,102.0,ERCOT
16219,2019.0,active,2023.0,Solar,204.0,ERCOT
16220,2019.0,active,2023.0,Solar,514.0,ERCOT
16221,2020.0,active,2023.0,Battery,304.0,ERCOT
16222,2020.0,active,2023.0,Battery,202.0,ERCOT
16223,2021.0,active,2023.0,Wind,300.0,ERCOT
16224,2020.0,active,2023.0,Battery,202.0,ERCOT
16225,2021.0,active,2023.0,Solar,156.0,ERCOT
16226,2021.0,active,2023.0,Solar,133.0,ERCOT
16227,2021.0,active,2023.0,Solar,153.0,ERCOT
16228,2020.0,active,2023.0,Solar,86.0,ERCOT
16229,2021.0,active,2023.0,Solar,102.0,ERCOT
16230,2018.0,active,2023.0,Solar,517.0,ERCOT
16231,2019.0,active,2023.0,Solar,135.0,ERCOT
16232,2020.0,active,2023.0,Battery,101.0,ERCOT
16233,2019.0,active,2023.0,Solar,204.0,ERCOT
16234,2020.0,active,2023.0,Solar,277.0,ERCOT
16235,2021.0,active,2023.0,Battery,60.0,ERCOT
16236,2020.0,active,2023.0,Battery,202.0,ERCOT
16237,2020.0,active,2023.0,Battery,202.0,ERCOT
16238,2020.0,active,2023.0,Battery,202.0,ERCOT
16239,2018.0,active,2023.0,Solar+Battery,260.0,ERCOT
16240,2020.0,active,2023.0,Gas+Battery,299.0,ERCOT
16241,2021.0,active,2023.0,Battery,202.0,ERCOT
16242,2021.0,active,2023.0,Battery,202.0,ERCOT
16243,2021.0,active,2023.0,Battery,103.0,ERCOT
16244,2018.0,active,2023.0,Solar+Battery,163.0,ERCOT
16245,2021.0,active,2023.0,Solar+Battery,20.0,ERCOT
16246,2021.0,active,2023.0,Battery,103.0,ERCOT
16247,2020.0,active,2023.0,Solar,243.0,ERCOT
16248,2020.0,active,2023.0,Solar,68.0,ERCOT
16249,2019.0,active,2023.0,Solar,516.0,ERCOT
16250,2018.0,active,2023.0,Solar+Battery,195.0,ERCOT
16251,2021.0,active,2023.0,Solar,225.0,ERCOT
16252,2020.0,active,2023.0,Solar,40.0,ERCOT
16253,2019.0,active,2023.0,Solar+Battery,303.0,ERCOT
16254,2020.0,active,2023.0,Solar+Battery,359.0,ERCOT
16255,2021.0,active,2023.0,Wind,160.0,ERCOT
16256,2019.0,active,2023.0,Solar,332.0,ERCOT
16257,2017.0,active,2023.0,Solar,40.0,ERCOT
16258,2019.0,active,2023.0,Solar,246.0,ERCOT
16259,2020.0,active,2023.0,Solar+Battery,204.0,ERCOT
16260,2021.0,active,2023.0,Solar+Battery,204.0,ERCOT
16261,2021.0,active,2023.0,Solar,210.0,ERCOT
16262,2019.0,active,2023.0,Wind,276.0,ERCOT
16263,2021.0,active,2023.0,Battery,206.0,ERCOT
16264,2020.0,active,2023.0,Solar,257.0,ERCOT
16265,2020.0,active,2023.0,Battery,302.0,ERCOT
16266,2020.0,active,2023.0,Battery,302.0,ERCOT
16267,2021.0,active,2023.0,Battery,304.0,ERCOT
16268,2021.0,active,2023.0,Battery,304.0,ERCOT
16269,2021.0,active,2023.0,Battery,188.0,ERCOT
16270,2021.0,active,2023.0,Battery,63.0,ERCOT
16271,2021.0,active,2023.0,Battery,153.0,ERCOT
16272,2019.0,active,2023.0,Solar,218.0,ERCOT
16273,2020.0,active,2023.0,Solar,54.0,ERCOT
16274,2018.0,active,2023.0,Solar,223.0,ERCOT
16275,2020.0,active,2023.0,Solar,189.0,ERCOT
16276,2018.0,active,2023.0,Solar,125.0,ERCOT
16277,2019.0,active,2023.0,Solar,300.0,ERCOT
16278,2020.0,active,2023.0,Solar+Battery,123.0,ERCOT
16279,2017.0,active,2023.0,Solar,180.0,ERCOT
16280,2018.0,active,2023.0,Solar,240.0,ERCOT
16281,2019.0,active,2023.0,Solar,223.0,ERCOT
16282,2019.0,active,2023.0,Solar,160.0,ERCOT
16283,2021.0,active,2023.0,Wind,305.0,ERCOT
16284,2020.0,active,2023.0,Solar,123.0,ERCOT
16285,2021.0,active,2023.0,Solar,206.0,ERCOT
16286,2021.0,active,2023.0,Solar,206.0,ERCOT
16287,2019.0,active,2023.0,Solar+Battery,300.0,ERCOT
16288,2021.0,active,2023.0,Solar,91.0,ERCOT
16289,2021.0,active,2023.0,Battery,411.0,ERCOT
16290,2021.0,active,2023.0,Battery,411.0,ERCOT
16291,2019.0,active,2023.0,Wind,150.0,ERCOT
16292,2021.0,active,2023.0,Battery,202.0,ERCOT
16293,2021.0,active,2023.0,Solar,61.0,ERCOT
16294,2021.0,active,2023.0,Solar+Battery,166.0,ERCOT
16295,2021.0,active,2023.0,Solar,227.0,ERCOT
16296,2020.0,active,2023.0,Solar+Battery,303.0,ERCOT
16297,2019.0,active,2023.0,Wind,209.0,ERCOT
16298,2019.0,active,2023.0,Wind,452.0,ERCOT
16299,2019.0,active,2023.0,Solar,408.0,ERCOT
16300,2019.0,active,2023.0,Solar,152.0,ERCOT
16301,2020.0,active,2023.0,Solar,252.0,ERCOT
16302,2021.0,active,2023.0,Battery,52.0,ERCOT
16303,2021.0,active,2023.0,Battery,407.0,ERCOT
16304,2019.0,active,2023.0,Solar,514.0,ERCOT
16305,2019.0,active,2023.0,Solar+Battery,514.0,ERCOT
16306,2021.0,active,2023.0,Solar,200.0,ERCOT
16307,2021.0,active,2023.0,Solar+Battery,306.0,ERCOT
16308,2021.0,active,2023.0,Battery,305.0,ERCOT
16309,2021.0,active,2023.0,Battery,205.0,ERCOT
16310,2021.0,active,2023.0,Solar,253.0,ERCOT
16311,2021.0,active,2023.0,Solar,202.0,ERCOT
16312,2017.0,active,2023.0,Wind,200.0,ERCOT
16313,2019.0,active,2023.0,Solar,204.0,ERCOT
16314,2019.0,active,2023.0,Solar+Battery,262.0,ERCOT
16315,2019.0,active,2023.0,Solar,120.0,ERCOT
16316,2020.0,active,2023.0,Solar+Battery,161.0,ERCOT
16317,2020.0,active,2023.0,Wind,250.0,ERCOT
16318,2020.0,active,2023.0,Solar,381.0,ERCOT
16319,2020.0,active,2023.0,Solar+Battery,201.0,ERCOT
16320,2020.0,active,2023.0,Solar+Battery,240.0,ERCOT
16321,2021.0,active,2023.0,Solar,50.0,ERCOT
16322,2020.0,active,2023.0,Solar,73.0,ERCOT
16323,2020.0,active,2023.0,Solar,101.0,ERCOT
16324,2018.0,active,2023.0,Solar,120.0,ERCOT
16325,2017.0,active,2023.0,Solar,200.0,ERCOT
16326,2019.0,active,2023.0,Solar,254.0,ERCOT
16327,2021.0,active,2023.0,Solar+Battery,355.0,ERCOT
16328,2018.0,active,2023.0,Solar+Battery,151.0,ERCOT
16329,2020.0,active,2023.0,Solar,150.0,ERCOT
16330,2021.0,active,2023.0,Solar,148.0,ERCOT
16331,2021.0,active,2023.0,Solar+Battery,210.0,ERCOT
16332,2019.0,active,2023.0,Solar+Battery,170.0,ERCOT
16333,2016.0,active,2023.0,Wind,224.0,ERCOT
16334,2016.0,active,2023.0,Wind,237.0,ERCOT
16335,2017.0,active,2023.0,Wind,237.0,ERCOT
16336,2020.0,active,2023.0,Solar+Battery,440.0,ERCOT
16337,2020.0,active,2023.0,Solar+Battery,153.0,ERCOT
16338,2019.0,active,2023.0,Solar,145.0,ERCOT
16339,2019.0,active,2023.0,Solar,84.0,ERCOT
16340,2019.0,active,2023.0,Solar,409.0,ERCOT
16341,2019.0,active,2023.0,Solar+Battery,165.0,ERCOT
16342,2021.0,active,2023.0,Solar+Battery,148.0,ERCOT
16343,2020.0,active,2023.0,Solar,120.0,ERCOT
16344,2020.0,active,2023.0,Solar,58.0,ERCOT
16345,2019.0,active,2023.0,Solar+Battery,240.0,ERCOT
16346,2019.0,active,2023.0,Solar+Battery,240.0,ERCOT
16347,2021.0,active,2023.0,Battery,304.0,ERCOT
16348,2020.0,active,2023.0,Solar,503.0,ERCOT
16349,2020.0,active,2023.0,Solar,203.0,ERCOT
16350,2020.0,active,2023.0,Solar,203.0,ERCOT
16351,2021.0,active,2023.0,Solar,240.0,ERCOT
16352,2021.0,active,2023.0,Solar+Battery,95.0,ERCOT
16353,2021.0,active,2023.0,Solar,509.0,ERCOT
16354,2021.0,active,2023.0,Solar,205.0,ERCOT
16355,2021.0,active,2023.0,Solar,153.0,ERCOT
16356,2021.0,active,2023.0,Solar,205.0,ERCOT
16357,2021.0,active,2023.0,Solar,204.0,ERCOT
16358,2021.0,active,2023.0,Solar,253.0,ERCOT
16359,2021.0,active,2023.0,Solar+Battery,82.0,ERCOT
16360,2021.0,active,2023.0,Battery,203.0,ERCOT
16361,2021.0,active,2023.0,Battery,203.0,ERCOT
16362,2021.0,active,2024.0,Battery,206.0,ERCOT
16363,2021.0,active,2024.0,Battery,206.0,ERCOT
16364,2021.0,active,2024.0,Solar,72.0,ERCOT
16365,2020.0,active,2024.0,Solar,250.0,ERCOT
16366,2020.0,active,2024.0,Solar,217.0,ERCOT
16367,2020.0,active,2024.0,Solar,38.0,ERCOT
16368,2018.0,active,2024.0,Solar+Battery,284.0,ERCOT
16369,2018.0,active,2024.0,Wind,202.0,ERCOT
16370,2020.0,active,2024.0,Battery,305.0,ERCOT
16371,2020.0,active,2024.0,Battery,202.0,ERCOT
16372,2021.0,active,2024.0,Battery,202.0,ERCOT
16373,2021.0,active,2024.0,Battery,175.0,ERCOT
16374,2021.0,active,2024.0,Battery,414.0,ERCOT
16375,2021.0,active,2024.0,Battery,414.0,ERCOT
16376,2021.0,active,2024.0,Battery,207.0,ERCOT
16377,2021.0,active,2024.0,Battery,29.0,ERCOT
16378,2018.0,active,2024.0,Solar,161.0,ERCOT
16379,2019.0,active,2024.0,Solar+Battery,151.0,ERCOT
16380,2021.0,active,2024.0,Battery,411.0,ERCOT
16381,2020.0,active,2024.0,Solar+Battery,509.0,ERCOT
16382,2020.0,active,2024.0,Solar+Battery,512.0,ERCOT
16383,2020.0,active,2024.0,Solar,205.0,ERCOT
16384,2021.0,active,2024.0,Battery,207.0,ERCOT
16385,2021.0,active,2024.0,Battery,205.0,ERCOT
16386,2021.0,active,2024.0,Solar,102.0,ERCOT
16387,2021.0,active,2024.0,Battery,414.0,ERCOT
16388,2021.0,active,2024.0,Battery,414.0,ERCOT
16389,2019.0,active,2024.0,Solar,177.0,ERCOT
16390,2019.0,active,2024.0,Solar,205.0,ERCOT
16391,2019.0,active,2024.0,Solar,205.0,ERCOT
16392,2021.0,active,2024.0,Solar,203.0,ERCOT
16393,2021.0,active,2024.0,Gas,459.0,ERCOT
16394,2021.0,active,2024.0,Gas,408.0,ERCOT
16395,2020.0,active,2024.0,Solar,200.0,ERCOT
16396,2021.0,active,2024.0,Solar,408.0,ERCOT
16397,2021.0,active,2024.0,Solar,180.0,ERCOT
16398,2019.0,active,2024.0,Gas+Battery,110.0,ERCOT
16399,2021.0,active,2024.0,Solar+Battery,300.0,ERCOT
16400,2021.0,active,2024.0,Solar+Battery,300.0,ERCOT
16401,2019.0,active,2024.0,Solar+Battery,411.0,ERCOT
16402,2019.0,active,2024.0,Solar,120.0,ERCOT
16403,2021.0,active,2024.0,Solar,208.0,ERCOT
16404,2021.0,active,2024.0,Battery,207.0,ERCOT
16405,2021.0,active,2024.0,Battery,201.0,ERCOT
16406,2021.0,active,2024.0,Solar,356.0,ERCOT
16407,2018.0,active,2024.0,Solar,217.0,ERCOT
16408,2020.0,active,2024.0,Solar,290.0,ERCOT
16409,2021.0,active,2024.0,Gas,450.0,ERCOT
16410,2021.0,active,2024.0,Solar,100.0,ERCOT
16411,2019.0,active,2024.0,Solar,85.0,ERCOT
16412,2020.0,active,2024.0,Solar,145.0,ERCOT
16413,2019.0,active,2024.0,Solar,180.0,ERCOT
16414,2020.0,active,2024.0,Solar,200.0,ERCOT
16415,2021.0,active,2024.0,Solar+Battery,80.0,ERCOT
16416,2021.0,active,2024.0,Solar+Battery,254.0,ERCOT
16417,2020.0,active,2024.0,Solar+Battery,396.0,ERCOT
16418,2020.0,active,2024.0,Solar,310.0,ERCOT
16419,2021.0,active,2024.0,Battery,60.0,ERCOT
16420,2019.0,active,2024.0,Solar,205.0,ERCOT
16421,2020.0,active,2024.0,Solar+Battery,666.0,ERCOT
16422,2021.0,active,2024.0,Solar,125.0,ERCOT
16423,2021.0,active,2024.0,Gas,519.0,ERCOT
16424,2021.0,active,2024.0,Solar+Battery,700.0,ERCOT
16425,2021.0,active,2024.0,Solar,700.0,ERCOT
16426,2017.0,active,2024.0,Solar,200.0,ERCOT
16427,2021.0,active,2024.0,Battery,87.0,ERCOT
16428,2021.0,active,2024.0,Solar,102.0,ERCOT
16429,2017.0,active,2024.0,Wind,242.0,ERCOT
16430,2021.0,active,2024.0,Wind,242.0,ERCOT
16431,2021.0,active,2024.0,Solar,204.0,ERCOT
16432,2021.0,active,2024.0,Solar,153.0,ERCOT
16433,2021.0,active,2024.0,Solar,204.0,ERCOT
16434,2021.0,active,2024.0,Solar,150.0,ERCOT
16435,2019.0,active,2024.0,Solar,220.0,ERCOT
16436,2021.0,active,2024.0,Solar,215.0,ERCOT
16437,2021.0,active,2024.0,Solar,204.0,ERCOT
16438,2021.0,active,2024.0,Solar+Battery,102.0,ERCOT
16439,2021.0,active,2024.0,Solar,150.0,ERCOT
16440,2018.0,active,2024.0,Solar+Battery,254.0,ERCOT
16441,2021.0,active,2024.0,Solar,405.0,ERCOT
16442,2021.0,active,2024.0,Solar,204.0,ERCOT
16443,2021.0,active,2024.0,Solar,214.0,ERCOT
16444,2017.0,active,2024.0,Wind,240.0,ERCOT
16445,2018.0,active,2024.0,Wind,375.0,ERCOT
16446,2021.0,active,2024.0,Solar+Battery,118.0,ERCOT
16447,2019.0,active,2024.0,Solar,503.0,ERCOT
16448,2019.0,active,2024.0,Solar,610.0,ERCOT
16449,2020.0,active,2024.0,Solar,610.0,ERCOT
16450,2021.0,active,2024.0,Solar,610.0,ERCOT
16451,2019.0,active,2024.0,Solar+Battery,304.0,ERCOT
16452,2021.0,active,2024.0,Solar,202.0,ERCOT
16453,2021.0,active,2024.0,Solar,614.0,ERCOT
16454,2019.0,active,2024.0,Wind,300.0,ERCOT
16455,2018.0,active,2024.0,Wind,202.0,ERCOT
16456,2019.0,active,2024.0,Solar,101.0,ERCOT
16457,2019.0,active,2024.0,Wind,205.0,ERCOT
16458,2021.0,active,2024.0,Solar+Battery,182.0,ERCOT
16459,2020.0,active,2024.0,Solar,203.0,ERCOT
16460,2021.0,active,2024.0,Solar,502.0,ERCOT
16461,2020.0,active,2025.0,Solar+Battery,209.0,ERCOT
16462,2019.0,active,2025.0,Solar,204.0,ERCOT
16463,2016.0,active,2025.0,Solar,178.0,ERCOT
16464,2021.0,active,2025.0,Solar+Battery,104.0,ERCOT
16465,2018.0,active,2025.0,Solar+Battery,200.0,ERCOT
16466,2018.0,active,2025.0,Solar+Battery,200.0,ERCOT
16467,2020.0,active,2025.0,Solar,255.0,ERCOT
16468,2018.0,active,2025.0,Wind,289.0,ERCOT
16469,2020.0,active,2025.0,Solar,200.0,ERCOT
16470,2020.0,active,2025.0,Solar,203.0,ERCOT
16471,2020.0,active,2026.0,Gas,1350.0,ERCOT
16472,2019.0,active,2028.0,Other,50.0,ERCOT
16473,2019.0,active,2028.0,Other,50.0,ERCOT
16474,2019.0,active,2028.0,Other,50.0,ERCOT
16475,2019.0,active,2028.0,Other,50.0,ERCOT
16476,2017.0,operational,2021.0,Wind,525.0,ERCOT
16477,2019.0,operational,2021.0,Battery,102.0,ERCOT
16478,2018.0,operational,2021.0,Solar,255.0,ERCOT
16479,2017.0,operational,2021.0,Wind,174.0,ERCOT
16480,2015.0,operational,2021.0,Wind,25.0,ERCOT
16481,2009.0,operational,2021.0,Wind,226.0,ERCOT
16482,2020.0,operational,2021.0,Wind,34.0,ERCOT
16483,2018.0,operational,2021.0,Solar,166.0,ERCOT
16484,2017.0,operational,2021.0,Wind,209.0,ERCOT
16485,2015.0,operational,2021.0,Wind,180.0,ERCOT
16486,2018.0,operational,2021.0,Solar,115.0,ERCOT
16487,2011.0,operational,2021.0,Wind,250.0,ERCOT
16488,2018.0,operational,2021.0,Gas,306.0,ERCOT
16489,2018.0,operational,2021.0,Solar,16.0,ERCOT
16490,2017.0,operational,2021.0,Solar,255.0,ERCOT
16491,2017.0,operational,2020.0,Solar,60.0,ERCOT
16492,2019.0,operational,2020.0,Solar,60.0,ERCOT
16493,2016.0,operational,2020.0,Wind,145.0,ERCOT
16494,2017.0,operational,2020.0,Solar,200.0,ERCOT
16495,2016.0,operational,2020.0,Solar,153.0,ERCOT
16496,2015.0,operational,2020.0,Gas,96.0,ERCOT
16497,2017.0,operational,2020.0,Solar,180.0,ERCOT
16498,2017.0,operational,2020.0,Solar,300.0,ERCOT
16499,2018.0,operational,2020.0,Solar,100.0,ERCOT
16500,2015.0,operational,2020.0,Wind,151.0,ERCOT
16501,2016.0,operational,2020.0,Solar,204.0,ERCOT
16502,2018.0,operational,2020.0,Wind,200.0,ERCOT
16503,2017.0,operational,2020.0,Solar,200.0,ERCOT
16504,2017.0,operational,2020.0,Wind,300.0,ERCOT
16505,2010.0,operational,2020.0,Wind,200.0,ERCOT
16506,2017.0,operational,2020.0,Wind,102.0,ERCOT
16507,2017.0,operational,2020.0,Wind,158.0,ERCOT
16508,2016.0,operational,2020.0,Gas,100.0,ERCOT
16509,2017.0,operational,2019.0,Wind,101.0,ERCOT
16510,2015.0,operational,2019.0,Wind,207.0,ERCOT
16511,2013.0,operational,2019.0,Solar,100.0,ERCOT
16512,2013.0,operational,2019.0,Wind,238.0,ERCOT
16513,2010.0,operational,2019.0,Wind,210.0,ERCOT
16514,2016.0,operational,2019.0,Wind,350.0,ERCOT
16515,2011.0,operational,2019.0,Gas,11.0,ERCOT
16516,2017.0,operational,2019.0,Solar,250.0,ERCOT
16517,2013.0,operational,2019.0,Solar,30.0,ERCOT
16518,2013.0,operational,2019.0,Wind,301.0,ERCOT
16519,2016.0,operational,2019.0,Gas,100.0,ERCOT
16520,2014.0,operational,2019.0,Wind,184.0,ERCOT
16521,2009.0,operational,2019.0,Wind,163.0,ERCOT
16522,2010.0,operational,2019.0,Wind,30.0,ERCOT
16523,2016.0,operational,2019.0,Wind,300.0,ERCOT
16524,2015.0,operational,2018.0,Solar,182.0,ERCOT
16525,2014.0,operational,2018.0,Solar,50.0,ERCOT
16526,2013.0,operational,2018.0,Wind,201.0,ERCOT
16527,2012.0,operational,2018.0,Gas,129.0,ERCOT
16528,2015.0,operational,2018.0,Wind,160.0,ERCOT
16529,2014.0,operational,2018.0,Wind,200.0,ERCOT
16530,2015.0,operational,2018.0,Gas,226.0,ERCOT
16531,2012.0,operational,2018.0,Gas,390.0,ERCOT
16532,2013.0,operational,2018.0,Solar,150.0,ERCOT
16533,2014.0,operational,2018.0,Solar,180.0,ERCOT
16534,2014.0,operational,2018.0,Solar,50.0,ERCOT
16535,2015.0,operational,2018.0,Wind,300.0,ERCOT
16536,2012.0,operational,2018.0,Gas,270.0,ERCOT
16537,2014.0,operational,2018.0,Solar,102.0,ERCOT
16538,2013.0,operational,2018.0,Wind,197.0,ERCOT
16539,2013.0,operational,2017.0,Wind,230.0,ERCOT
16540,2013.0,operational,2017.0,Wind,228.0,ERCOT
16541,2013.0,operational,2017.0,Wind,101.0,ERCOT
16542,2012.0,operational,2017.0,Wind,155.0,ERCOT
16543,2014.0,operational,2017.0,Wind,250.0,ERCOT
16544,2010.0,operational,2017.0,Wind,149.0,ERCOT
16545,2016.0,operational,2017.0,Gas,100.0,ERCOT
16546,2013.0,operational,2017.0,Solar,50.0,ERCOT
16547,2013.0,operational,2017.0,Gas,100.0,ERCOT
16548,2014.0,operational,2017.0,Solar,158.0,ERCOT
16549,2016.0,operational,2017.0,Battery,30.0,ERCOT
16550,2015.0,operational,2017.0,Wind,250.0,ERCOT
16551,2013.0,operational,2017.0,Gas,1148.0,ERCOT
16552,2013.0,operational,2017.0,Wind,174.0,ERCOT
16553,2014.0,operational,2017.0,Wind,163.0,ERCOT
16554,2014.0,operational,2017.0,Gas,1118.0,ERCOT
16555,2014.0,operational,2017.0,Wind,50.0,ERCOT
16556,2014.0,operational,2017.0,Wind,150.0,ERCOT
16557,2014.0,operational,2017.0,Wind,126.0,ERCOT
16558,2014.0,operational,2017.0,Solar,120.0,ERCOT
16559,2013.0,operational,2017.0,Solar,110.0,ERCOT
16560,2009.0,operational,2017.0,Wind,230.0,ERCOT
16561,2011.0,operational,2017.0,Wind,94.0,ERCOT
16562,2013.0,operational,2017.0,Wind,200.0,ERCOT
16563,2014.0,operational,2017.0,Wind,230.0,ERCOT
16564,2013.0,operational,2017.0,Wind,230.0,ERCOT
16565,2015.0,operational,2016.0,Wind,250.0,ERCOT
16566,2012.0,operational,2016.0,Gas,225.0,ERCOT
16567,2013.0,operational,2016.0,Wind,200.0,ERCOT
16568,2014.0,operational,2016.0,Solar,160.0,ERCOT
16569,2013.0,operational,2016.0,Wind,257.0,ERCOT
16570,2006.0,operational,2016.0,Wind,120.0,ERCOT
16571,2014.0,operational,2016.0,Solar,106.0,ERCOT
16572,2012.0,operational,2016.0,Wind,110.0,ERCOT
16573,2014.0,operational,2016.0,Gas,51.0,ERCOT
16574,2004.0,operational,2016.0,Wind,202.0,ERCOT
16575,2012.0,operational,2016.0,Wind,152.0,ERCOT
16576,2012.0,operational,2016.0,Wind,149.0,ERCOT
16577,2013.0,operational,2016.0,Gas,202.0,ERCOT
16578,2013.0,operational,2016.0,Gas,202.0,ERCOT
16579,2010.0,operational,2016.0,Gas,369.0,ERCOT
16580,2009.0,operational,2016.0,Wind,201.0,ERCOT
16581,2009.0,operational,2016.0,Wind,165.0,ERCOT
16582,2012.0,operational,2015.0,Wind,200.0,ERCOT
16583,2013.0,operational,2015.0,Wind,250.0,ERCOT
16584,2009.0,operational,2015.0,Wind,200.0,ERCOT
16585,2013.0,operational,2015.0,Solar,95.0,ERCOT
16586,2011.0,operational,2015.0,Wind,78.0,ERCOT
16587,2011.0,operational,2015.0,Wind,300.0,ERCOT
16588,2013.0,operational,2015.0,Wind,150.0,ERCOT
16589,2012.0,operational,2015.0,Wind,200.0,ERCOT
16590,2013.0,operational,2015.0,Wind,194.0,ERCOT
16591,2012.0,operational,2015.0,Wind,211.0,ERCOT
16592,2012.0,operational,2015.0,Gas,341.0,ERCOT
16593,2012.0,operational,2015.0,Wind,200.0,ERCOT
16594,2009.0,operational,2015.0,Wind,211.0,ERCOT
16595,2012.0,operational,2015.0,Wind,150.0,ERCOT
16596,2009.0,operational,2015.0,Wind,165.0,ERCOT
16597,2012.0,operational,2015.0,Wind,200.0,ERCOT
16598,2007.0,operational,2015.0,Gas,790.0,ERCOT
16599,2007.0,operational,2015.0,Wind,211.0,ERCOT
16600,2012.0,operational,2015.0,Wind,300.0,ERCOT
16601,2013.0,operational,2015.0,Wind,102.0,ERCOT
16602,2010.0,operational,2015.0,Solar,22.0,ERCOT
16603,2013.0,operational,2014.0,Coal,30.0,ERCOT
16604,2009.0,operational,2014.0,Wind,211.0,ERCOT
16605,2009.0,operational,2014.0,Wind,211.0,ERCOT
16606,2012.0,operational,2014.0,Wind,65.0,ERCOT
16607,2011.0,operational,2014.0,Coal,16.0,ERCOT
