index,q_year,request_status,fuel,NAME,state,$2022_poi_cost/kw,$2022_network_cost/kw,$2022_total_cost/kw,nameplate_mw,lat,lon
524,2019,Withdrawn,Solar,burlington,NJ,0,0,0,2,39.87681868,-74.66931433
525,2019,Withdrawn,Solar,butler,PA,18.63964157,92.24176439,110.8814059,112,40.91172172,-79.91351117
526,2019,Withdrawn,Solar,caroline,VA,0,221.5412832,221.5412832,93.5,38.02991616,-77.34734766
527,2019,Withdrawn,Solar,centre,PA,6.322318724,3078.710395,3085.032713,80,40.92126,-77.82249856
528,2019,Withdrawn,Solar,champaign,OH,0.610011328,16.25208401,16.86209534,150.7,40.13923427,-83.76875242
529,2019,Withdrawn,Solar,clermont,OH,7.54309587,152.9911113,160.5342071,60,39.04847534,-84.15375786
530,2019,Withdrawn,Solar,crawford,PA,11.7097401,358.9572899,370.6670299,20,41.6848279,-80.10872001
531,2019,Withdrawn,Solar,cumberland,NJ,8.522721528,362.4718586,370.9945801,113,39.37167069,-75.10660259
532,2019,Withdrawn,Solar,cumberland,PA,12.91016947,371.0596544,383.9698239,20,40.16284441,-77.26417094
533,2019,Withdrawn,Solar,delaware,IN,20.95841273,236.7130372,257.6714499,40,40.22787247,-85.39732772
534,2019,Withdrawn,Solar,dorchester,MD,0,114.4830878,114.4830878,56,38.45413522,-76.02752426
535,2019,Withdrawn,Solar,essex,NJ,0,0,0,1,40.78645921,-74.24609663
536,2019,Withdrawn,Solar,franklin,PA,101.1498617,344.8813331,446.0311948,4,39.92956518,-77.72157791
537,2019,Withdrawn,Solar,gloucester,NJ,4.610141548,712.5668476,717.1769891,60,39.71581067,-75.13995546
538,2019,Withdrawn,Solar,greene,PA,5.498722153,86.39985559,91.89857774,52.8,39.85707472,-80.22369451
539,2019,Withdrawn,Solar,hanover,VA,0,386.5508243,386.5508243,27,37.75956699,-77.49076272
540,2019,Withdrawn,Solar,hertford,NC,0,0,0,10,36.3607755,-76.98104134
541,2019,Withdrawn,Solar,howard,MD,0,0,0,4,39.25303282,-76.93122568
542,2019,Withdrawn,Solar,indiana,PA,34.50072801,179.9331349,214.4338629,66.5,40.6525369,-79.08979203
543,2019,Withdrawn,Solar,lackawanna,PA,45.64771028,17.08852524,62.73623551,20,41.43547951,-75.60418146
544,2019,Withdrawn,Solar,madison,KY,11.13132468,119.4893525,130.6206772,54,37.71659336,-84.27220275
545,2019,Withdrawn,Solar,mercer,PA,7.122734612,42.21200664,49.33474125,158.2,41.30248872,-80.25816981
546,2019,Withdrawn,Solar,middlesex,VA,0,0,0,15,37.63191998,-76.55064617
547,2019,Withdrawn,Solar,monmouth,NJ,22.1220147,100.4792249,122.6012396,14.2,40.26549699,-74.22240686
548,2019,Withdrawn,Solar,passaic,NJ,0,0,0,2.6,41.03202146,-74.29661141
549,2019,Withdrawn,Solar,perquimans,NC,0,0,0,5,36.17847453,-76.40603143
550,2019,Withdrawn,Solar,perry,PA,4.303389822,352.1984483,356.5018381,60,40.40222298,-77.25944941
551,2019,Withdrawn,Solar,randolph,IN,1.847011838,236.1515456,237.9985574,144,40.15734772,-85.01139319
552,2019,Withdrawn,Solar,somerset,PA,31.48947154,274.0554613,305.5449329,85,39.97162671,-79.02670354
553,2019,Withdrawn,Solar,suffolk,VA,0,0,0,20,36.70155393,-76.63603554
554,2019,Withdrawn,Solar,surry,VA,18.61787933,78.2153069,96.8331862,80,37.11782639,-76.88446978
555,2019,Withdrawn,Solar,sussex,DE,69.45503202,236.8144023,306.2694344,25,38.66143781,-75.39031349
556,2019,Withdrawn,Solar,sussex,VA,14.08722298,839.2877432,853.3749661,390,36.92434826,-77.25788472
557,2019,Withdrawn,Solar,tyrrell,NC,3.692802512,418.455964,422.1487665,1210,35.87147226,-76.17055253
558,2019,Withdrawn,Solar,warren,NJ,4.637181801,23.7338066,28.3709884,80,40.85951349,-74.9955636
559,2019,Withdrawn,Solar,wythe,VA,8.434557232,78.72253416,87.15709139,94.6,36.91582035,-81.07834059
560,2019,Withdrawn,Solar Hybrid,boyle,KY,14.18505092,135.9991757,150.1842266,30,37.62680591,-84.86337504
561,2019,Withdrawn,Solar Hybrid,hunterdon,NJ,14.97941377,131.7028784,146.6822921,20,40.56334733,-74.91284039
562,2019,Withdrawn,Solar Hybrid,mercer,PA,74.10453072,450.6932122,524.7977429,35,41.30248872,-80.25816981
563,2019,Withdrawn,Solar Hybrid,somerset,PA,13.89860621,235.2330286,249.1316348,160,39.97162671,-79.02670354
564,2019,Withdrawn,Storage,accomack,VA,0,5047.041116,5047.041116,5,37.76707161,-75.63234615
565,2019,Withdrawn,Storage,burlington,NJ,1.759585381,154.1353143,155.8948997,250,39.87681868,-74.66931433
566,2019,Withdrawn,Storage,cambria,PA,0,0,0,20,40.4941853,-78.71788306
567,2019,Withdrawn,Storage,culpeper,VA,0,157.0688613,157.0688613,40,38.48401706,-77.95862398
568,2019,Withdrawn,Storage,morris,NJ,14.38173553,71.40306974,85.78480527,20,40.86247792,-74.54435366
569,2019,Withdrawn,Storage,somerset,MD,0,68.6009373,68.6009373,13.5,38.1163542,-75.75118623
570,2019,Withdrawn,Storage,sussex,NJ,3.448160508,123.3687599,126.8169204,107,41.13891592,-74.69118243
571,2019,Withdrawn,Storage,warren,NJ,28.69197095,87.01562852,115.7075995,40,40.85951349,-74.9955636
572,2019,Withdrawn,Wind Offshore,atlantic,NJ,0,912.1086967,912.1086967,300,39.47538693,-74.65848483
573,2019,Withdrawn,Wind Offshore,sussex,DE,0.604166667,31.05398333,31.65815,120,38.66143781,-75.39031349
574,2019,Withdrawn,Wind Onshore,ocean,NJ,0.65335458,898.6989193,899.352274,1200,39.8895449,-74.28089251
575,2019,Withdrawn,Wind Onshore,schuylkill,PA,0,340.3214809,340.3214809,174.8,40.70494737,-76.21477951
576,2020,Active,Solar,adams,IN,5.962125208,20.26214633,26.22427154,135,40.7457653,-84.93671406
577,2020,Active,Solar,adams,PA,1.158187056,3.948963344,5.1071504,6,39.87204983,-77.21604164
578,2020,Active,Solar,allegheny,PA,15.05078301,51.31726355,66.36804656,215,40.47039917,-79.98554139
579,2020,Active,Solar,allen,IN,9.04987051,69.40140727,78.45127777,300,41.09194313,-85.06800636
580,2020,Active,Solar,amherst,VA,15.85259484,278.6052686,294.4578635,50,37.60316808,-79.14556139
581,2020,Active,Solar,anne arundel,MD,0,0,0,20,39.00668786,-76.60327934
582,2020,Active,Solar,augusta,VA,10.72501584,62.08171844,72.80673428,200,38.16228791,-79.1256185
583,2020,Active,Solar,barren,KY,31.44929457,114.3732892,145.8225838,38,36.96469836,-85.93338945
584,2020,Active,Solar,bedford,PA,9.45821234,930.2292173,939.6874297,224,40.00586266,-78.49123865
585,2020,Active,Solar,berks,PA,29.72610106,101.3543389,131.08044,50,40.41551389,-75.92318433
586,2020,Active,Solar,blackford,IN,5.365912687,31.43280833,36.79872102,150,40.47388153,-85.32499702
587,2020,Active,Solar,blair,PA,10.62302817,36.22035718,46.84338535,40,40.48217287,-78.35076068
588,2020,Active,Solar,boone,WV,3.522798854,41.28847368,44.81127253,225,38.01974191,-81.69888019
589,2020,Active,Solar,bradford,PA,8.524256733,97.38312968,105.9073864,20,41.78869215,-76.51570822
590,2020,Active,Solar,buchanan,VA,8.348488521,91.24775381,99.59624233,75,37.26818323,-82.03749726
591,2020,Active,Solar,burlington,NJ,14.17852594,48.34320926,62.5217352,10,39.87681868,-74.66931433
592,2020,Active,Solar,butler,PA,35.57740839,121.3050007,156.8824091,70,40.91172172,-79.91351117
593,2020,Active,Solar,cambria,PA,18.75272781,63.93944254,82.69217034,20,40.4941853,-78.71788306
594,2020,Active,Solar,carbon,PA,15.20848103,80.16823364,95.37671467,60,40.91508025,-75.70908737
595,2020,Active,Solar,cass,MI,4.246666667,48.03333333,52.28,150,41.91522292,-85.99405727
596,2020,Active,Solar,centre,PA,3.83921355,138.7034476,142.5426612,59.9,40.92126,-77.82249856
597,2020,Active,Solar,charlotte,VA,10.39779123,528.922808,539.3205992,167,37.01909701,-78.66314092
598,2020,Active,Solar,chesterfield,VA,0,0,0,25,37.37369854,-77.58668072
599,2020,Active,Solar,clarion,PA,3.708978228,111.3212769,115.0302551,35,41.19309854,-79.42292562
600,2020,Active,Solar,clarke,VA,30.95347467,147.5544755,178.5079502,150,39.11294697,-77.99252665
601,2020,Active,Solar,clearfield,PA,22.8243101,193.2120752,216.0363853,59.9,41.00110782,-78.47592663
602,2020,Active,Solar,columbia,PA,45.64771028,33.78890705,79.43661732,60,41.04821776,-76.40564977
603,2020,Active,Solar,crawford,PA,22.14856389,748.411452,770.560016,94,41.6848279,-80.10872001
604,2020,Active,Solar,cumberland,NJ,47.82191715,163.0539703,210.8758875,31,39.37167069,-75.10660259
605,2020,Active,Solar,cumberland,PA,23.2105653,51.75443528,74.96500059,26,40.16284441,-77.26417094
606,2020,Active,Solar,currituck,NC,7.6607256,481.053234,488.7139596,80,36.36756795,-75.964598
607,2020,Active,Solar,darke,OH,0.09285728,245.5270293,245.6198866,165,40.13412966,-84.6194517
608,2020,Active,Solar,dauphin,PA,16.59916737,12.28687529,28.88604266,55,40.41397293,-76.77655524
609,2020,Active,Solar,dekalb,IL,12.54828108,364.4205411,376.9688222,81.4,41.89372684,-88.76958542
610,2020,Active,Solar,delaware,IN,4.024434515,77.44738224,81.47181674,300,40.22787247,-85.39732772
611,2020,Active,Solar,delaware,PA,39.00194911,132.9813406,171.9832897,16,39.91569836,-75.39991691
612,2020,Active,Solar,dinwiddie,VA,0,1588.368564,1588.368564,20,37.07544384,-77.6345015
613,2020,Active,Solar,dorchester,MD,8.217337165,1187.796946,1196.014283,110,38.45413522,-76.02752426
614,2020,Active,Solar,edgecombe,NC,21.06797337,1315.362885,1336.430858,9.4,35.91230639,-77.59436892
615,2020,Active,Solar,elk,PA,8.016299054,27.33243387,35.34873292,20,41.42822061,-78.64524744
616,2020,Active,Solar,essex,VA,0,0,0,20,37.93378669,-76.94238023
617,2020,Active,Solar,fairfield,OH,4.718034179,209.7579629,214.475997,84,39.75105062,-82.63089791
618,2020,Active,Solar,fauquier,VA,21.7053892,93.2054948,114.910884,80,38.73564842,-77.80647472
619,2020,Active,Solar,franklin,PA,45.05684096,153.6261456,198.6829866,5,39.92956518,-77.72157791
620,2020,Active,Solar,fulton,PA,25.28156888,120.9509578,146.2325267,70,39.92913544,-78.11163677
621,2020,Active,Solar,garrett,MD,29.96421842,102.1662257,132.1304441,185,39.52786077,-79.27355126
622,2020,Active,Solar,gloucester,VA,0,0,0,39.9,37.40809042,-76.53524337
623,2020,Active,Solar,greene,OH,0,147.5966466,147.5966466,20,39.69116283,-83.89032084
624,2020,Active,Solar,greensville,VA,0,70.0112691,70.0112691,38.5,36.67878837,-77.56351483
625,2020,Active,Solar,halifax,VA,21.7053892,587.3118646,609.0172538,80,36.76654925,-78.93512622
626,2020,Active,Solar,hancock,OH,6.210547091,70.14450395,76.35505104,129.6,41.00250487,-83.66838948
627,2020,Active,Solar,hardin,KY,6.915136263,53.87376473,60.78890099,265,37.6976111,-85.96319251
628,2020,Active,Solar,hardin,OH,4.420749386,76.5663988,80.98714818,250,40.66015414,-83.65929931
629,2020,Active,Solar,hart,KY,23.90146387,104.9036271,128.8050909,50,37.29943898,-85.88461055
630,2020,Active,Solar,highland,OH,9.618466588,170.2255788,179.8440454,170,39.1839264,-83.60331456
631,2020,Active,Solar,hunterdon,NJ,40.48562101,138.0400795,178.5257005,26.8,40.56334733,-74.91284039
632,2020,Active,Solar,jay,IN,0,18.22231263,18.22231263,100,40.43781032,-85.00576229
633,2020,Active,Solar,jefferson,PA,16.67564672,56.85741116,73.53305789,10,41.12913472,-78.99852964
634,2020,Active,Solar,juniata,PA,10.74063771,10.35369596,21.09433368,85,40.53358635,-77.39975071
635,2020,Active,Solar,kankakee,IL,10.2143008,273.4266181,283.6409189,100,41.13745682,-87.86198066
636,2020,Active,Solar,king william,VA,0,138.5168277,138.5168277,100,37.70976727,-77.09053578
637,2020,Active,Solar,knox,OH,3.613308908,6.077508976,9.690817884,80,40.39589369,-82.42289641
638,2020,Active,Solar,lancaster,VA,28.94051894,992.7238722,1021.664391,100,37.71889653,-76.46400482
639,2020,Active,Solar,laporte,IN,8.841498773,516.7537346,525.5952334,125,41.54366008,-86.74072188
640,2020,Active,Solar,lasalle,IL,0.835378328,131.4187075,132.2540859,300,41.34425771,-88.88634234
641,2020,Active,Solar,lawrence,PA,17.26788836,203.5460154,220.8139038,40,40.99205521,-80.33391573
642,2020,Active,Solar,lee,IL,0.434320146,227.597647,228.0319671,300,41.74583951,-89.29977132
643,2020,Active,Solar,licking,OH,1.837850465,2.004089892,3.841940358,235.2,40.0889529,-82.48066359
644,2020,Active,Solar,logan,OH,1.342159125,84.3088388,85.65099793,500,40.38996525,-83.76784341
645,2020,Active,Solar,louisa,VA,15.26951408,97.8393312,113.1088453,358.6,37.97849713,-77.9627492
646,2020,Active,Solar,luzerne,PA,15.21590343,3.993791613,19.20969504,60,41.17821699,-75.9850149
647,2020,Active,Solar,madison,OH,15.07728712,80.74984346,95.82713059,849,39.89381073,-83.40178317
648,2020,Active,Solar,martin,NC,0,50.81088612,50.81088612,20,35.84326734,-77.10860251
649,2020,Active,Solar,mason,WV,18.48848091,58.83921881,77.3276997,127.4,38.77071799,-82.02524219
650,2020,Active,Solar,mchenry,IL,3.404766933,158.4204006,161.8251676,300,42.32449655,-88.4524372
651,2020,Active,Solar,mclean,IL,0.308849882,494.9941721,495.303022,150,40.48999192,-88.84624682
652,2020,Active,Solar,mclean,KY,20.96619638,109.5797358,130.5459322,57,37.5301951,-87.26803443
653,2020,Active,Solar,mercer,PA,31.19142093,230.301455,261.492876,100,41.30248872,-80.25816981
654,2020,Active,Solar,monmouth,NJ,40.21794023,137.1273931,177.3453334,15.4,40.26549699,-74.22240686
655,2020,Active,Solar,monroe,PA,30.41696207,22.52430374,52.94126581,30,41.05790503,-75.34037377
656,2020,Active,Solar,montgomery,OH,0.30704311,90.68006522,90.98710833,49.9,39.7539698,-84.29048272
657,2020,Active,Solar,montour,PA,6.63929552,30.15261596,36.79191148,50,41.02870303,-76.66086657
658,2020,Active,Solar,morris,NJ,31.7022598,108.0922647,139.7945245,15.4,40.86247792,-74.54435366
659,2020,Active,Solar,morrow,OH,4.239754298,14.45589831,18.69565261,88,40.5236356,-82.7892599
660,2020,Active,Solar,nicholas,WV,12.94219987,44.12782252,57.07002237,250,38.29617706,-80.79759588
661,2020,Active,Solar,noble,IN,5.749192165,18.38574144,24.1349336,140,41.39672484,-85.41966713
662,2020,Active,Solar,northumberland,PA,45.87354675,64.89987349,110.7734202,99.5,40.84760963,-76.70862527
663,2020,Active,Solar,nottoway,VA,17.36431136,1416.251242,1433.615554,100,37.14359374,-78.05064246
664,2020,Active,Solar,orange,VA,0,0,0,29.6,38.24807863,-78.01156566
665,2020,Active,Solar,paulding,OH,3.144444445,13.99859341,17.14303785,94.9,41.11676341,-84.5801017
666,2020,Active,Solar,perry,KY,7.826707988,6.103044728,13.92975272,80,37.25023553,-83.22922731
667,2020,Active,Solar,pike,KY,10.56839656,9.369918601,19.93831516,75,37.47088263,-82.39487445
668,2020,Active,Solar,preble,OH,0.28727721,79.27574209,79.5630193,120,39.7420247,-84.64787018
669,2020,Active,Solar,prince edward,VA,11.57620757,367.1515101,378.7277177,150,37.22553089,-78.43593963
670,2020,Active,Solar,pulaski,IN,4.286143235,97.39748967,101.6836329,1060,41.04166107,-86.69890683
671,2020,Active,Solar,pulaski,VA,8.741171641,254.8904427,263.6316144,300,37.06474963,-80.71229738
672,2020,Active,Solar,queen anne's,MD,34.3382092,117.0798177,151.4180269,19.9,39.06198912,-76.03530977
673,2020,Active,Solar,richmond,VA,14.47025947,369.5785521,384.0488116,244,37.83669198,-76.91613404
674,2020,Active,Solar,schuylkill,PA,21.2948424,526.1649803,547.4598227,90,40.70494737,-76.21477951
675,2020,Active,Solar,shelby,OH,0.156341339,224.7250404,224.8813817,98,40.33163494,-84.20258189
676,2020,Active,Solar,shenandoah,VA,77.32544903,45.48555825,122.8110073,45.6,38.85901952,-78.56817553
677,2020,Active,Solar,somerset,PA,9.933515581,33.86938983,43.80290541,20,39.97162671,-79.02670354
678,2020,Active,Solar,southampton,VA,0,90.33537842,90.33537842,20,36.72231125,-77.10642712
679,2020,Active,Solar,spotsylvania,VA,21.94478688,214.9999717,236.9447585,128,38.18574362,-77.6554001
680,2020,Active,Solar,st. joseph,IN,13.19501949,0.41785776,13.61287725,110,41.61756781,-86.29040834
681,2020,Active,Solar,stark,OH,17.03648239,58.08771917,75.12420156,150,40.81482476,-81.36437305
682,2020,Active,Solar,sussex,DE,14.27171115,1893.340606,1907.612317,184.3,38.66143781,-75.39031349
683,2020,Active,Solar,union,OH,4.420749386,76.38254138,80.80329077,250,40.30016061,-83.37239023
684,2020,Active,Solar,van wert,OH,3.683957822,71.97677297,75.66073079,300,40.8554138,-84.591117
685,2020,Active,Solar,venango,PA,10.98489848,122.1986257,133.1835242,155,41.40416503,-79.75819013
686,2020,Active,Solar,warren,NJ,22.73292373,136.3779951,159.1109188,19.8,40.85951349,-74.9955636
687,2020,Active,Solar,wayne,KY,19.91788656,220.8600129,240.7778994,60,36.80310688,-84.8251971
688,2020,Active,Solar,wayne,OH,15.99723598,54.54429677,70.54153276,130,40.82925852,-81.88844833
689,2020,Active,Solar,wayne,PA,45.64771028,33.78890705,79.43661732,20,41.64938475,-75.29956506
690,2020,Active,Solar,westmoreland,PA,26.78350536,151.4790462,178.2625516,105,40.31243409,-79.46987424
691,2020,Active,Solar,white,IN,9.867744166,170.4967442,180.3644883,112,40.74911165,-86.86492015
692,2020,Active,Solar,whitley,IN,6.26136639,5.342079319,11.60344571,100,41.13748552,-85.50945143
693,2020,Active,Solar,york,PA,19.70281884,67.4083066,87.11112542,70,39.92283716,-76.73159403
694,2020,Active,Solar Hybrid,adams,PA,39.07267763,133.2224971,172.2951747,2,39.87204983,-77.21604164
695,2020,Active,Solar Hybrid,allegheny,PA,0,0,0,20,40.47039917,-79.98554139
696,2020,Active,Solar Hybrid,atlantic,NJ,39.01261663,174.3322477,213.3448643,38,39.47538693,-74.65848483
697,2020,Active,Solar Hybrid,augusta,VA,12.93811434,221.1331024,234.0712168,300,38.16228791,-79.1256185
698,2020,Active,Solar Hybrid,barren,KY,13.27859104,45.93340118,59.21199222,100,36.96469836,-85.93338945
699,2020,Active,Solar Hybrid,berks,PA,32.91642884,112.2321047,145.1485336,6,40.41551389,-75.92318433
700,2020,Active,Solar Hybrid,blair,PA,24.47219472,83.44058014,107.9127749,6,40.48217287,-78.35076068
701,2020,Active,Solar Hybrid,chesapeake,VA,0,0,0,20,36.67670048,-76.30545744
702,2020,Active,Solar Hybrid,defiance,OH,2.830820507,59.31590393,62.14672444,140,41.32398837,-84.49076944
703,2020,Active,Solar Hybrid,edgecombe,NC,7.64403457,26.06315807,33.70719264,100,35.91230639,-77.59436892
704,2020,Active,Solar Hybrid,fayette,PA,29.11250242,99.26220838,128.3747108,3,39.91812937,-79.6439364
705,2020,Active,Solar Hybrid,fayette,WV,6.155818616,119.3525812,125.5083998,275,38.02974928,-81.08286634
706,2020,Active,Solar Hybrid,fluvanna,VA,16.50002437,101.8915633,118.3915877,130,37.84155892,-78.27714329
707,2020,Active,Solar Hybrid,franklin,PA,7.398757521,25.22685959,32.62561711,6,39.92956518,-77.72157791
708,2020,Active,Solar Hybrid,garrett,MD,5.954230196,79.92508112,85.87931132,300,39.52786077,-79.27355126
709,2020,Active,Solar Hybrid,grant,IN,7.317153664,92.95013728,100.2672909,110,40.51587228,-85.65468702
710,2020,Active,Solar Hybrid,hertford,NC,0,0,0,5,36.3607755,-76.98104134
711,2020,Active,Solar Hybrid,hunterdon,NJ,27.02446502,92.14282027,119.1672853,20,40.56334733,-74.91284039
712,2020,Active,Solar Hybrid,jay,IN,17.88637562,212.4120597,230.2984354,45,40.43781032,-85.00576229
713,2020,Active,Solar Hybrid,jefferson,WV,8.742553759,97.50401248,106.2465662,205,39.30699345,-77.86028517
714,2020,Active,Solar Hybrid,kankakee,IL,0,442.2792246,442.2792246,200,41.13745682,-87.86198066
715,2020,Active,Solar Hybrid,kent,DE,8.046216955,1907.374513,1915.42073,120,39.08646624,-75.56884914
716,2020,Active,Solar Hybrid,lawrence,PA,24.85570958,194.3521402,219.2078498,175,40.99205521,-80.33391573
717,2020,Active,Solar Hybrid,lehigh,PA,33.14965055,113.0272992,146.1769497,3,40.61291069,-75.5949744
718,2020,Active,Solar Hybrid,logan,OH,0,152.9591545,152.9591545,40,40.38996525,-83.76784341
719,2020,Active,Solar Hybrid,louisa,VA,0,0,0,20,37.97849713,-77.9627492
720,2020,Active,Solar Hybrid,luzerne,PA,64.25517013,735.7237612,799.9789314,80,41.17821699,-75.9850149
721,2020,Active,Solar Hybrid,mason,WV,7.838383838,6.949494949,14.78787879,99,38.77071799,-82.02524219
722,2020,Active,Solar Hybrid,montgomery,MD,0.256188842,10.28760553,10.54379437,542.5,39.13676329,-77.20358245
723,2020,Active,Solar Hybrid,northampton,VA,25.73749013,2046.915039,2072.652529,45,37.34062933,-75.87751591
724,2020,Active,Solar Hybrid,salem,NJ,26.95417149,5840.662233,5867.616405,55,39.58717304,-75.34691254
725,2020,Active,Solar Hybrid,snyder,PA,34.23578271,25.34168029,59.57746299,60,40.77114873,-77.06884739
726,2020,Active,Solar Hybrid,somerset,PA,27.3046073,93.09799552,120.4026028,4,39.97162671,-79.02670354
727,2020,Active,Solar Hybrid,suffolk,VA,12.25716096,129.4065498,141.6637108,50,36.70155393,-76.63603554
728,2020,Active,Solar Hybrid,surry,VA,24.10115919,95.25696252,119.3581217,89,37.11782639,-76.88446978
729,2020,Active,Solar Hybrid,tippecanoe,IN,9.439716323,41.07000113,50.50971746,120,40.38872739,-86.89413959
730,2020,Active,Solar Hybrid,union,OH,2.339074883,19.07520674,21.41428163,200,40.30016061,-83.37239023
731,2020,Active,Solar Hybrid,warren,NJ,27.44887224,93.58988232,121.0387546,70,40.85951349,-74.9955636
732,2020,Active,Solar Hybrid,washington,PA,7.95361797,27.11871597,35.07233394,20,40.19184046,-80.24577048
733,2020,Active,Solar Hybrid,white,IN,5.525936733,12.43591122,17.96184796,200,40.74911165,-86.86492015
734,2020,Active,Solar Hybrid,will,IL,0,0,0,19.9,41.44619431,-87.97863458
735,2020,Active,Solar Hybrid,york,PA,14.88733642,50.75997482,65.64731124,20,39.92283716,-76.73159403
736,2020,Active,Storage,accomack,VA,7.38344248,292.3277508,299.7111933,49,37.76707161,-75.63234615
737,2020,Active,Storage,adams,PA,0,0,0,15,39.87204983,-77.21604164
738,2020,Active,Storage,allegheny,PA,0,0,0,55,40.47039917,-79.98554139
739,2020,Active,Storage,anne arundel,MD,7.798459511,26.58968652,34.38814603,300,39.00668786,-76.60327934
740,2020,Active,Storage,augusta,VA,11.57620758,36.52624773,48.10245531,125,38.16228791,-79.1256185
741,2020,Active,Storage,baltimore,MD,0,372.8219792,372.8219792,40,39.43869273,-76.62695327
742,2020,Active,Storage,barren,KY,45.9643536,186.8038473,232.7682009,26,36.96469836,-85.93338945
743,2020,Active,Storage,botetourt,VA,7.926297421,92.23513622,100.1614336,100,37.55537192,-79.80992902
744,2020,Active,Storage,bradford,PA,20.98866583,71.56311372,92.55177955,10,41.78869215,-76.51570822
745,2020,Active,Storage,brunswick,VA,37.45243627,170.3854735,207.8379097,75,36.76366949,-77.8593436
746,2020,Active,Storage,burlington,NJ,69.86581747,0,69.86581747,5,39.87681868,-74.66931433
747,2020,Active,Storage,camden,NJ,19.40717152,0,19.40717152,20,39.80338264,-74.96387341
748,2020,Active,Storage,caroline,VA,26.8125396,175.1659075,201.9784471,250,38.02991616,-77.34734766
749,2020,Active,Storage,cecil,MD,6.836520817,34.01088354,40.84740436,100.8,39.56654283,-75.94628056
750,2020,Active,Storage,christian,IL,8.511917333,0,8.511917333,30,39.54584748,-89.27777622
751,2020,Active,Storage,cook,IL,12.01682447,298.1374151,310.1542396,85,41.84146734,-87.81657741
752,2020,Active,Storage,culpeper,VA,28.60004224,781.8871032,810.4871454,75,38.48401706,-77.95862398
753,2020,Active,Storage,essex,NJ,4.85179288,0,4.85179288,80,40.78645921,-74.24609663
754,2020,Active,Storage,fauquier,VA,21.45003168,148.6379026,170.0879343,100,38.73564842,-77.80647472
755,2020,Active,Storage,gloucester,VA,0,0,0,19,37.40809042,-76.53524337
756,2020,Active,Storage,greensville,VA,37.45243627,427.3840639,464.8365001,75,36.67878837,-77.56351483
757,2020,Active,Storage,hanover,VA,0,1429.902952,1429.902952,75,37.75956699,-77.49076272
758,2020,Active,Storage,hardin,KY,42.68118549,174.6388255,217.320011,28,37.6976111,-85.96319251
759,2020,Active,Storage,hudson,NJ,22.51685865,516.8231792,539.3400382,460,40.75436378,-74.07743191
760,2020,Active,Storage,kankakee,IL,10.2143008,0,10.2143008,20,41.13745682,-87.86198066
761,2020,Active,Storage,kent,DE,35.98255546,2560.34742,2596.329975,50,39.08646624,-75.56884914
762,2020,Active,Storage,lasalle,IL,4.08572032,16.96595363,21.05167395,100,41.34425771,-88.88634234
763,2020,Active,Storage,lee,IL,1.714015839,28.60517267,30.31918851,180,41.74583951,-89.29977132
764,2020,Active,Storage,licking,OH,12.90467467,21.7053892,34.61006387,22.4,40.0889529,-82.48066359
765,2020,Active,Storage,loudoun,VA,26.8125396,47.39519584,74.20773544,250,39.08990083,-77.63481877
766,2020,Active,Storage,madison,IN,6.872522056,21.6418903,28.51441235,380,40.16143691,-85.71964711
767,2020,Active,Storage,mclean,IL,4.08572032,0,4.08572032,100,40.48999192,-88.84624682
768,2020,Active,Storage,montgomery,OH,0,10.43661205,10.43661205,85,39.7539698,-84.29048272
769,2020,Active,Storage,noble,IN,0,5.005007392,5.005007392,50,41.39672484,-85.41966713
770,2020,Active,Storage,northampton,PA,1.246144698,0,1.246144698,20,40.74935147,-75.31163812
771,2020,Active,Storage,nottoway,VA,0,1900.495351,1900.495351,14,37.14359374,-78.05064246
772,2020,Active,Storage,paulding,OH,0,1.940717152,1.940717152,100,41.11676341,-84.5801017
773,2020,Active,Storage,pittsylvania,VA,0,0,0,7,36.81980341,-79.39731264
774,2020,Active,Storage,prince william,VA,10.72501584,42.38934832,53.11436416,200,38.70915944,-77.48713401
775,2020,Active,Storage,richmond,VA,0,60.43086782,60.43086782,20,37.83669198,-76.91613404
776,2020,Active,Storage,rockingham,VA,0,356.1979896,356.1979896,19,38.50786076,-78.87099376
777,2020,Active,Storage,sussex,DE,11.71974997,317.3863594,329.1061094,50.4,38.66143781,-75.39031349
778,2020,Active,Storage,york,PA,7.722667925,482.5923731,490.3150411,181.2,39.92283716,-76.73159403
779,2020,Active,Wind Offshore,sussex,DE,3.711193524,1085.619392,1089.330586,880,38.66143781,-75.39031349
780,2020,Active,Wind Onshore,benton,IN,5.525936733,113.8894539,119.4153907,200,40.60626947,-87.31093999
781,2020,Active,Wind Onshore,blackford,IN,5.525936733,112.7658809,118.2918175,400,40.47388153,-85.32499702
782,2020,Active,Wind Onshore,grayson,VA,9.891574076,7.713168693,17.60474277,63.3,36.65677268,-81.23216244
783,2020,Active,Wind Onshore,lasalle,IL,12.84817711,646.3917903,659.2399674,79.5,41.34425771,-88.88634234
784,2020,Active,Wind Onshore,schuylkill,PA,5.220302414,760.1723989,765.3927013,174.8,40.70494737,-76.21477951
785,2020,Complete,Hybrid,mercer,NJ,25.74003802,0,25.74003802,5,40.28047017,-74.70479631
786,2020,Complete,Hydro,allegheny,PA,0,0,0,38.3,40.47039917,-79.98554139
787,2020,Complete,Natural Gas,cook,IL,0,0,0,296,41.84146734,-87.81657741
